PARTNUMBER;OPERACION;POSTURA;RECURSO;TECNOLOGIA;CENTRO_MECANIZADO;PIEZAS_SIMULTANEAS;TIEMPO_FIJO_MIN;TIEMPO_VARIABLE_MIN;OEE
PARTNUMBER_11171;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11171;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;55.000
PARTNUMBER_11171;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;55.000
PARTNUMBER_11171;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;55.000
PARTNUMBER_11171;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11171;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11171;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11171;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_312;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;3.750;65.000
PARTNUMBER_312;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;3.750;65.000
PARTNUMBER_312;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;10.000;65.000
PARTNUMBER_312;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;10.000;65.000
PARTNUMBER_312;1100050;POSTURA_4;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;12.500;65.000
PARTNUMBER_312;1100060;POSTURA_5;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;15.000;65.000
PARTNUMBER_312;1100070;POSTURA_6;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_312;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_1463;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;1.250;45.000
PARTNUMBER_1463;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;10.000;65.000
PARTNUMBER_1463;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;5.000;20.000;65.000
PARTNUMBER_1463;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;2.000;45.000
PARTNUMBER_1463;1100050;POSTURA_4;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;22.500;70.000
PARTNUMBER_1463;1100060;POSTURA_5;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;25.000;70.000
PARTNUMBER_1463;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1463;1100080;POSTURA_7;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_5647;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;10;30.000;0.500;45.000
PARTNUMBER_5647;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;10;45.000;9.000;70.000
PARTNUMBER_5647;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;2.000;45.000
PARTNUMBER_5647;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;22.500;65.000
PARTNUMBER_5647;1100050;POSTURA_4;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;27.500;65.000
PARTNUMBER_5647;1100060;POSTURA_5;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;2.500;45.000
PARTNUMBER_5647;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5647;1100080;POSTURA_7;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;23.010;85.000
PARTNUMBER_11172;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;65.000
PARTNUMBER_11172;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;65.000
PARTNUMBER_11172;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;65.000
PARTNUMBER_11172;1100050;POSTURA_4;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;5.000;35.000;70.000
PARTNUMBER_11172;1100060;POSTURA_5;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;25.000;65.000
PARTNUMBER_11172;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_2742;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;15.000;1.250;70.000
PARTNUMBER_2742;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;8.750;70.000
PARTNUMBER_2742;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;5.000;8.750;60.000
PARTNUMBER_2742;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;1.500;60.000
PARTNUMBER_2742;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;15.000;65.000
PARTNUMBER_2742;1100060;POSTURA_5;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;65.000
PARTNUMBER_2742;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5439;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;8;15.000;0.630;45.000
PARTNUMBER_5439;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;8;30.000;4.380;60.000
PARTNUMBER_5439;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;8;5.000;4.380;60.000
PARTNUMBER_5439;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;1.500;45.000
PARTNUMBER_5439;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;17.500;60.000
PARTNUMBER_5439;1100060;POSTURA_5;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5439;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5439;1100080;POSTURA_7;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_5729;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;8;0.000;0.630;50.000
PARTNUMBER_5729;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;8;0.000;5.630;65.000
PARTNUMBER_5729;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;8;0.000;5.630;65.000
PARTNUMBER_5729;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;2.000;45.000
PARTNUMBER_5729;1100050;POSTURA_4;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;22.500;65.000
PARTNUMBER_5729;1100060;POSTURA_5;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;27.500;70.000
PARTNUMBER_5729;1100070;POSTURA_6;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;17.500;60.000
PARTNUMBER_5729;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1411;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;1.250;45.000
PARTNUMBER_1411;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;22.500;75.000
PARTNUMBER_1411;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;2.000;45.000
PARTNUMBER_1411;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;12.500;60.000
PARTNUMBER_1411;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;15.000;60.000
PARTNUMBER_1411;1100060;POSTURA_5;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1411;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1411;1100080;POSTURA_7;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_1841;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;30.000;7.500;65.000
PARTNUMBER_1841;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;10.000;65.000
PARTNUMBER_1841;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;10.000;65.000
PARTNUMBER_1841;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;22.500;70.000
PARTNUMBER_1841;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;5.000;25.000;70.000
PARTNUMBER_1841;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1841;1100070;POSTURA_6;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_1841;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11173;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;1.250;45.000
PARTNUMBER_11173;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;45.000;22.500;75.000
PARTNUMBER_11173;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;2.000;45.000
PARTNUMBER_11173;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;5.000;12.500;65.000
PARTNUMBER_11173;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;5.000;15.000;65.000
PARTNUMBER_11173;1100060;POSTURA_5;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;45.000
PARTNUMBER_11173;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11173;1100080;POSTURA_7;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_5501;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;1.250;45.000
PARTNUMBER_5501;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;22.500;75.000
PARTNUMBER_5501;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;2.000;45.000
PARTNUMBER_5501;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;12.500;65.000
PARTNUMBER_5501;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;15.000;65.000
PARTNUMBER_5501;1100060;POSTURA_5;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5501;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5501;1100080;POSTURA_7;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_5353;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;30.000;5.000;45.000
PARTNUMBER_5353;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;30.000;15.000;65.000
PARTNUMBER_5353;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;15.000;20.000;65.000
PARTNUMBER_5353;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;15.000;20.000;65.000
PARTNUMBER_5353;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;15.000;35.000;70.000
PARTNUMBER_5353;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;15.000;35.000;70.000
PARTNUMBER_5353;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5353;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_6350;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;30.000;1.250;45.000
PARTNUMBER_6350;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;45.000;22.500;75.000
PARTNUMBER_6350;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;65.000
PARTNUMBER_6350;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;25.000;70.000
PARTNUMBER_6350;1100050;POSTURA_4;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;15.000;27.500;70.000
PARTNUMBER_6350;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_6350;1100070;POSTURA_6;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;85.000
PARTNUMBER_6350;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11174;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11174;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;55.000
PARTNUMBER_11174;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11174;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11174;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11174;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11174;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11174;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_2409;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_2409;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;90.000;75.000
PARTNUMBER_2409;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_2409;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_2409;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;30.000;65.000
PARTNUMBER_2409;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_2409;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_2409;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11175;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11175;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;55.000
PARTNUMBER_11175;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11175;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11175;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11175;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11175;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11175;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5502;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_5502;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;55.000
PARTNUMBER_5502;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;55.000
PARTNUMBER_5502;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;5.000;35.000;60.000
PARTNUMBER_5502;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;30.000;25.000;60.000
PARTNUMBER_5502;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;30.000;30.000;60.000
PARTNUMBER_5502;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5502;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11176;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11176;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;15.000;55.000
PARTNUMBER_11176;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11176;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;5.000;35.000;65.000
PARTNUMBER_11176;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;5.000;30.000;65.000
PARTNUMBER_11176;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11176;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11176;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1731;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_1731;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;75.000;75.000
PARTNUMBER_1731;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.000;45.000
PARTNUMBER_1731;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;45.000;70.000
PARTNUMBER_1731;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;45.000;70.000
PARTNUMBER_1731;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_1731;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_1731;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11177;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11177;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;90.000;75.000
PARTNUMBER_11177;1100030;POSTURA_1;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.000;45.000
PARTNUMBER_11177;1100040;POSTURA_3;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11177;1100050;POSTURA_4;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11177;1100060;POSTURA_5;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11178;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;1.250;45.000
PARTNUMBER_11178;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;11.250;65.000
PARTNUMBER_11178;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;4;0.000;11.250;65.000
PARTNUMBER_11178;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;2.000;45.000
PARTNUMBER_11178;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;25.000;70.000
PARTNUMBER_11178;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;27.500;70.000
PARTNUMBER_11178;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11178;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11179;1100010;POSTURA_2;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_11179;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11179;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.000;60.000
PARTNUMBER_11179;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;75.000
PARTNUMBER_11179;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11179;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;35.000;65.000
PARTNUMBER_11179;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_11179;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5242;1100020;POSTURA_0;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;80.000;75.000
PARTNUMBER_5242;1100030;POSTURA_1;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.000;45.000
PARTNUMBER_5242;1100040;POSTURA_3;RECURSO_79;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;50.000;70.000
PARTNUMBER_5242;1100050;POSTURA_4;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;50.000;70.000
PARTNUMBER_5242;1100060;POSTURA_5;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;5.000;45.000
PARTNUMBER_5242;1100070;POSTURA_6;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_5242;1100080;POSTURA_7;RECURSO_171;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;85.000
PARTNUMBER_573;1100010;POSTURA_2;RECURSO_98;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;30.000;5.000;45.000
